Bronze*Age*Anatolian*(Arslantepe)*(2860–2300*BC),0.10775233,0.15503733,-0.059836333,-0.084841333,-0.023902,-0.028726,0.000235,-0.010230333,-0.021679667,0.012695667,0.0045466667,0.0048956667,-0.009861,0.0045413333,-0.01036,-0.0043313333,0.008562,0.004392,0.0014243333,0.0019176667,-0.004118,0.0047813333,0.00036933333,-0.006346,-0.0012373333
Bronze*Age*Anatolian*(Devret*Höyük)*(3300–2500*BC),0.1044896,0.1578134,-0.0479698,-0.0814606,-0.0080628,-0.0345268,0.001034,-0.0088148,-0.0165662,0.0252942,0.005164,0.008932,-0.013677,0.0044866,-0.0202222,-0.0121982,0.0058934,0.0011148,0.0049272,-0.0085292,-0.0038932,0.0029428,-0.0042888,-0.0041452,0.0005028
Bronze*Age*Anatolian*(Göndürle*Höyük)*(2800–1800*BC),0.11572033,0.15774567,-0.039472,-0.080857667,-0.0047186667,-0.023148,-0.00094,-0.0060766667,-0.010703333,0.030555,0.0066036667,0.006944,-0.010852,-0.004312,-0.023389,0.0033586667,0.023556,-0.000169,0.0072903333,-0.0039603333,-0.004492,-0.0024316667,0.0030813333,-0.0013256667,-0.0044306667
Bronze*Age*Anatolian*(Topakhöyük)*(2700–2000*BC),0.099785,0.15165233,-0.045254667,-0.080965333,-0.003693,-0.024170333,-0.0020366667,-0.0071533333,-0.0092716667,0.026546,0.008011,0.0031473333,-0.014321,-0.0052756667,-0.014748,-0.0016353333,0.012777667,0.002407,0.0040223333,-0.002543,0.000208,0.0053583333,-0.003903,0.001968,-0.0033133333
Bronze*Age*Anatolian*(Yassıtepe)*(3100–2670*BC),0.1052865,0.1574075,-0.032621,-0.0712215,0.0073855,-0.024961,0.003055,-0.0102685,-0.0052155,0.0302515,0.001624,0.0107905,-0.0128595,0.0015825,-0.0183905,-0.0041765,0.0097135,-0.00076,0.0065365,-0.0053775,-0.0101075,0.0033385,-0.005731,-0.0001205,-0.007724
Bronze*Age*Upper*Mesopotamian*(Dinkha*Tepe)*(2000–1500*BC),0.0878714,0.141768,-0.0678816,-0.0858534,-0.0256046,-0.0293392,0.000329,-0.0077536,-0.0067084,0.00277,0.0073724,-0.0039562,0.0107928,0.0030552,-0.0021172,0.0091222,-0.0037552,0.0009376,0.003947,0.0007254,0.003968,0.0035118,-0.005472,-0.0021448,0.0058436
Bronze*Age*Upper*Mesopotamian*(Tatıka)*(3270–2500*BC),0.09418875,0.14318925,-0.06665625,-0.0799425,-0.019388,-0.03005025,-0.00188,-0.00738425,-0.014981,0.00154875,0.00499325,-0.00273525,0.00364225,0.00681225,-0.0075325,-0.00089475,-0.01258225,0.003357,0.00402225,-0.001657,0.00698775,0.00398775,-0.005053,-0.010905,0.000988
Bulgar*(Samovodene)*(AD*889–989),0.10927,0.072103,0.042992,0.010982,0.008001,-0.000837,0.00705,0.003692,-0.000205,0.002187,-0.001137,0.005245,0.001635,0.004404,-0.004614,-0.013524,-0.014603,0.003927,0.003645,0.006003,-0.012353,0.000866,-0.000986,-0.001687,0.001317
Byzantine*Anatolian*(Balıkesir)*(AD*600–1000),0.11296925,0.1436975,-0.006505,-0.03690275,0.01230975,-0.01136475,0.0066975,-0.00126925,-0.005778,0.00947625,0.001908,0.0030345,-0.00282475,0.00540175,-0.005904,-0.00928125,-0.003683,0.00383225,0.006285,-0.00731575,0.00021825,-0.003184,0.000647,-0.00177725,-0.001407
Byzantine*Anatolian*(Nicaea)*(AD*500–700),0.109017,0.15311922,-0.030798111,-0.066789222,0.0014703333,-0.026246667,0.00096611111,-0.0047435556,-0.0053176667,0.023670444,0.0041681111,0.0040631111,-0.0093821111,0.0034712222,-0.016573111,-0.0096495556,0.0015501111,0.00053477778,0.0081006667,-0.0075035556,-0.0058232222,0.0060865556,-0.0017253333,0.00044188889,-0.0016764444
Byzantine*Anatolian*(Oylum*Höyük)*(AD*773–881),0.110408,0.147252,-0.042992,-0.054264,-0.018157,-0.017291,0.00141,-0.017307,-0.019225,0.006378,0.009256,0.007793,-0.008474,0.000138,-0.014794,0.016309,0.019036,0.0019,-0.003394,0.001376,0.007112,0.005193,-0.012325,-0.009158,-0.003233
Byzantine*Anatolian*(Samantaşı)*(AD*491–717),0.10225117,0.150637,-0.032495333,-0.064223167,0.0007695,-0.024728167,-0.0027025,-0.0056151667,-0.0025565,0.0199245,0.0037891667,0.00059933333,-0.0048066667,0.002569,-0.014997,0.0035578333,0.01243,-0.0012036667,0.0060961667,-0.0056068333,-0.0025996667,0.00082433333,-0.00010266667,-0.0035748333,-0.0039916667
Byzantine*Anatolian*(Stratonikeia)*(AD*650–1300),0.1022132,0.1466424,-0.03066,-0.0596904,0.0001231,-0.021893,-0.00141,-0.003946,-0.0063813,0.0155811,0.0031015,0.0028323,-0.0046233,0.0025599,-0.0121876,0.0009548,0.0096224,-0.0003293,0.0039973,0.0002877,-0.004467,0.0011872,-0.0011215,0.0011567,-0.0029578
Byzantine*Dalmatian*(Tragurium)*(AD*700–900),0.113823,0.14598225,0.00329975,-0.02769725,0.02385075,-0.01359575,0.00170375,0.0023075,0.0009205,0.0190435,0.00032475,0.00753075,-0.012562,-0.004163,-0.0074985,0.010972,0.0166565,-0.0024705,0.003048,-0.00150075,-0.00427375,0.0017,0.000462,0.00286175,-0.00179625
Byzantine*Levantine*(Chhim)*(AD*500–705),0.085652,0.1457285,-0.04714,-0.08616025,-0.00861675,-0.03632525,-0.00452375,-0.00738425,0.00378375,0.00751725,0.00548075,-0.00490825,0.008771,-0.002064,-0.00522525,0.00586725,-0.0036835,0.00057,-0.00087975,-0.00306375,-0.00340025,0.006677,-0.00545375,-0.00198825,0.00029925
Byzantine*Levantine*(Ej-Jaouze)*(AD*488–620),0.084988,0.149283,-0.052419667,-0.084949,-0.010668333,-0.031049667,-0.0052483333,-0.008538,0.0061356667,0.007411,0.0041136667,-0.005845,0.013924333,0.0013303333,-0.0035283333,0.0054803333,-0.0032593333,0.00473,0.0049023333,-0.00058333333,-0.0031613333,0.002473,-0.0075593333,0.002169,0.001916
Byzantine*Slav*(Nicaea)*(AD*680–820),0.132035,0.137096,0.064488,0.037791,0.04647,0.010877,0.009635,0.019615,-0.005113,-0.012757,0.001786,-0.006594,0.012042,0.017891,-0.011265,0.000398,0.008866,-0.004434,-0.002765,-0.003377,-0.007112,-0.004204,0.007148,-0.005302,-0.00479
Byzantine*Slav*(Tragurium)*(AD*660–780),0.124067,0.141159,0.050157,0.024548,0.038161,0.015897,0.004935,0.012692,0.007567,-0.012939,0,-0.005995,0.02111,0.01968,-0.021444,-0.010209,-0.007823,0.003167,0.005028,-0.009755,-0.002121,-0.003215,0.002588,-0.001566,-0.005029
Byzantine*Upper*Mesopotamian*(Dara)*(AD*500–900),0.092765667,0.1370965,-0.060339333,-0.071436833,-0.021644833,-0.022404167,-0.0025066667,-0.0058073333,-0.013294167,0.0013365,0.006685,-0.0027475,0.0055995,0.001835,-0.0038001667,0.0070495,-0.0031075,0.0002745,0.0035195,-0.0040645,0.0022251667,0.0039363333,0.001438,-0.003434,0.0015566667
Canaanite*(Baqah)*(1550–1150*BC),0.088456786,0.14732436,-0.060985786,-0.10396021,-0.012089857,-0.038506857,-0.0063115714,-0.0098402857,0.014082857,0.007745,0.010787214,-0.011379286,0.0251555,0.0012780714,-0.0074936429,0.015219357,0.0014900714,0.0023619286,0.0035824286,0.006521,0.0060785,0.0066860714,-0.0055109286,0.001334,-0.0028142143
Canaanite*(Hazor)*(1800–1250*BC),0.086505667,0.15334467,-0.065996,-0.102176,-0.010566,-0.040904,-0.0067366667,-0.012076333,0.014998333,0.0086866667,0.00904,-0.012139,0.021655,0.001789,-0.010179,0.010518667,-0.005954,0.005321,0.003352,0.0095046667,0.0083603333,0.004699,-0.001643,-0.0023696667,-0.00083833333
Canaanite*(Megiddo)*(1800–1280*BC),0.084482,0.14465656,-0.062643889,-0.10267856,-0.014772,-0.037247222,-0.0040472222,-0.011743222,0.012271444,0.0085042222,0.0092741111,-0.0092917778,0.021308111,0.0056273333,-0.009395,0.004788,-0.0040273333,0.0012808889,0.0021228889,0.0075591111,0.0020242222,0.0043414444,-0.0053954444,-0.00013388889,0.0012241111
Canaanite*(Philistine*Period)*(1257–900*BC),0.083091,0.140143,-0.064676,-0.106106,-0.023389,-0.0396025,-0.0064625,-0.0132685,0.0163615,0.0127565,0.0043035,-0.007868,0.0179135,0.0030965,-0.0046825,0.008154,-0.0007825,-0.001774,-0.0002515,0.0015005,0.0034315,-0.000309,-0.0062855,0,0.0064665
Canaanite*(Sidon)*(1750–1650*BC),0.0819526,0.1470486,-0.060641,-0.1000658,-0.0099094,-0.040774,-0.003619,-0.0062306,0.0148892,0.0084558,0.0111076,-0.0113298,0.0221206,0.00556,-0.0091474,0.008751,0.0002348,-0.0010894,0.0011062,0.0035518,0.0046668,0.008334,-0.0037714,0.0015662,-0.0013414
Cantabri*(200–1*BC),0.126723,0.15334467,0.060088,0.0024763333,0.059806,0.000744,-0.00047,0.005461,0.035178,0.049082333,-0.0056296667,0.0059446667,-0.024479667,-0.014129333,0.010405333,-0.0026076667,-0.0078666667,0.0054476667,-0.005908,-0.0014173333,0.013642333,-0.000041333333,-0.011010333,-0.012531667,0.00008
